Chrom	Strand	Gene	Transcript	first_exon	last_exon	pos1	pos2
14	+	LGALS3	NM_002306	2	6	55604092	55611989
14	+	LIN52	NM_001024674	1	6	74551666	74665680
14	+	LRFN5	NM_152447	3	6	42355829	42373378
14	+	LRP10	NM_014045	1	7	23341513	23346736
14	+	LRR1	NM_152329	1	4	50065739	50081214
14	+	LRRC16B	NM_138360	1	40	24521363	24538613
14	+	LTB4R	NM_001143919	2	2	24784858	24785916
14	+	LTB4R2	NM_019839	2	2	24779871	24780947
14	+	MAPK1IP1L	NM_144578	2	4	55528402	55531345
14	+	MARK3	NM_001128918	1	18	103852367	103969564
14	+	METTL17	NM_001029991	1	13	21458162	21465042
14	+	MGAT2	NM_002408	1	1	50087987	50089330
14	+	MIA2	NM_054024	1	6	39703319	39722453
14	+	MIPOL1	NM_138731	4	14	37717094	38016176
14	+	MMP14	NM_004995	1	10	23306027	23315248
14	+	MNAT1	NM_002431	1	8	61201581	61435067
14	+	MPP5	NM_022474	3	15	67745888	67799673
14	+	MRPL52	NM_178336	1	5	23299122	23303530
14	+	MTA1	NM_004689	1	21	105886373	105936552
14	+	MTHFD1	NM_005956	1	27	64855146	64925021
14	+	NAA30	NM_001011713	2	5	57857676	57876234
14	+	NFATC4	NM_001136022	1	10	24836261	24846149
14	+	NGDN	NM_001042635	1	11	23938925	23947235
14	+	NPAS3	NM_001164749	1	12	33408523	34270315
14	+	NRXN3	NM_004796	3	17	79117568	80328307
14	+	NUBPL	NM_025152	1	11	32030646	32328386
14	+	NYNRIN	NM_025081	2	9	24868453	24886652
14	+	OR11G2	NM_001005503	1	1	20665495	20666532
14	+	OR11H12	NM_001013354	1	1	19377594	19378574
14	+	OR11H4	NM_001004479	1	1	20710951	20711925
14	+	OR11H6	NM_001004480	1	1	20691869	20692861
14	+	OR4E2	NM_001001912	1	1	22133297	22134238
14	+	OR4K1	NM_001004063	1	1	20403826	20404761
14	+	OR4K15	NM_001005486	1	1	20443678	20444724
14	+	OR4K17	NM_001004715	1	1	20585566	20586597
14	+	OR4K2	NM_001005501	1	1	20344427	20345371
14	+	OR4K5	NM_001005483	1	1	20388766	20389737
14	+	OR4L1	NM_001004717	1	1	20528204	20529142
14	+	OR4M1	NM_001005500	1	1	20248482	20249423
14	+	OR4N2	NM_001004723	1	1	20295608	20296531
14	+	OR4N5	NM_001004724	1	1	20611895	20612821
14	+	OR4Q3	NM_172194	1	1	20215587	20216528
14	+	OTUB2	NM_023112	1	6	94492884	94512268
14	+	OXA1L	NM_005015	1	10	23235731	23240767
14	+	PACS2	NM_001100913	1	25	105781256	105861009
14	+	PAPLN	NM_173462	2	26	73706487	73739372
14	+	PAPOLA	NM_032632	1	22	96968930	97031387
14	+	PARP2	NM_005484	1	16	20811801	20825956
14	+	PAX9	NM_006194	2	5	37131295	37145657
14	+	PCK2	NM_004563	1	10	24563615	24573173
14	+	PCNX	NM_014982	1	36	71374568	71576652
14	+	PELI2	NM_021255	1	6	56585379	56763884
14	+	PLD4	NM_138790	2	11	105393478	105399301
14	+	PLEKHD1	NM_001161498	1	13	69951683	69995136
14	+	PLEKHG3	NM_015549	2	15	65194350	65210421
14	+	PLEKHH1	NM_020715	2	29	68008585	68053952
14	+	PNN	NM_002687	1	9	39644484	39651067
14	+	PNP	NM_000270	1	6	20937684	20944760
14	+	POTEG	NM_001005356	1	10	19553417	19583088
14	+	PPM1A	NM_177952	1	6	60712566	60759200
14	+	PPP1R36	NM_172365	1	12	65016716	65056056
14	+	PPP2R5C	NM_001161726	1	15	102228231	102391609
14	+	PPP4R4	NM_058237	1	25	94640803	94744980
14	+	PRKCH	NM_006255	1	14	61788820	62016549
14	+	PRPF39	NM_017922	2	14	45564443	45584116
14	+	PSEN1	NM_000021	3	12	73614728	73685997
14	+	PSMA3	NM_002788	1	11	58711639	58738613
14	+	PSMA6	NM_002791	1	7	35761683	35786512
14	+	PSMB11	NM_001099780	1	1	23511435	23512337
14	+	PSMC1	NM_002802	1	11	90722942	90738751
14	+	PSMC6	NM_002806	1	14	53173896	53194335
14	+	PSME1	NM_006263	1	11	24605472	24608025
14	+	PTGDR	NM_000953	1	2	52734533	52741682
14	+	PTGER2	NM_000956	1	2	52781267	52794172
14	+	PTGR2	NM_001146154	2	10	74325566	74350880
14	+	RAD51B	NM_133509	2	11	68290261	69061320
14	+	RBM25	NM_021239	2	19	73538350	73586513
14	+	RCOR1	NM_015156	1	12	103059224	103192843
14	+	RDH12	NM_152443	3	9	68189360	68200565
14	+	REC8	NM_001048205	1	19	24641762	24649301
14	+	REM2	NM_173527	1	5	23352497	23356118
14	+	RGS6	NM_001204424	2	18	72431509	73029175
14	+	RHOJ	NM_020663	1	5	63671588	63757742
14	+	RIN3	NM_024832	1	10	92980277	93154597
14	+	RNASE10	NM_001012975	1	1	20978631	20979281
14	+	RNASE2	NM_002934	2	2	21423931	21424416
14	+	RNASE3	NM_002935	2	2	21359846	21360328
14	+	RNASE4	NM_194431	2	2	21167531	21167974
14	+	RNASE6	NM_005615	2	2	21249859	21250311
14	+	RNASE7	NM_032572	2	2	21511152	21511622
14	+	RNASE8	NM_138331	1	1	21526052	21526516
14	+	RNF31	NM_017999	1	21	24616908	24629782
14	+	RPGRIP1	NM_020366	1	24	21756136	21819375
14	+	SAMD15	NM_001010860	1	3	77843762	77857587
14	+	SAMD4A	NM_015589	1	12	55034635	55255662
14	+	SCFD1	NM_016106	1	25	31091545	31204815
14	+	SERPINA3	NM_001085	2	5	95080779	95090151
14	+	SERPINA4	NM_006215	2	5	95029820	95035932
14	+	SERPINA5	NM_000624	3	6	95053700	95058576
14	+	SIPA1L1	NM_015556	2	22	72054590	72205878
14	+	SIVA1	NM_006427	1	4	105219539	105225822
14	+	SIX6	NM_007374	1	2	60976117	60977970
14	+	SLC24A4	NM_153646	1	17	92790175	92959972
14	+	SLC25A47	NM_207117	1	6	100789752	100795982
14	+	SLC38A6	NM_001172702	1	17	61447996	61550430
14	+	SLC39A2	NM_014579	1	4	21467606	21469738
14	+	SLC39A9	NM_018375	1	7	69866087	69925310
14	+	SLIRP	NM_031210	1	4	78174455	78183904
14	+	SMOC1	NM_001034852	1	12	70346396	70496975
14	+	SNAPC1	NM_003082	1	10	62229179	62261701
14	+	SOCS4	NM_080867	2	2	55509760	55511082
14	+	SPATA7	NM_018418	1	12	88852163	88904766
14	+	SRP54	NM_003136	2	16	35465916	35498358
14	+	SRSF5	NM_006925	2	8	70234874	70238178
14	+	SSTR1	NM_001049	3	3	38678595	38679770
14	+	STYX	NM_001130701	2	12	53197193	53237824
14	+	SYNE2	NM_182914	2	116	64375867	64692244
14	+	SYT16	NM_031914	1	6	62462738	62567425
14	+	TCL1B	NM_004918	1	3	96152805	96157658
14	+	TDP1	NM_001008744	2	16	90429459	90509487
14	+	TDRD9	NM_153046	1	36	104394847	104518419
14	+	TECPR2	NM_014844	2	20	102843059	102964594
14	+	TEX22	NM_001195082	2	4	105865678	105878170
14	+	THTPA	NM_001126339	2	3	24025967	24028049
14	+	TMEM121	NM_025268	2	2	105995172	105996131
14	+	TMEM63C	NM_020431	3	24	77685157	77723069
14	+	TMX1	NM_030755	1	8	51707011	51721237
14	+	TNFAIP2	NM_006291	1	11	103592795	103601697
14	+	TOMM20L	NM_207377	1	5	58862676	58875300
14	+	TOX4	NM_014828	1	9	21945438	21964764
14	+	TPPP2	NM_173846	2	4	21498741	21500236
14	+	TRAF3	NM_003300	2	11	103336539	103372121
14	+	TRMT61A	NM_152307	2	4	103996316	104001158
14	+	TSHR	NM_000369	1	10	81422025	81610697
14	+	TSSK4	NM_001184739	1	4	24675130	24677352
14	+	TTC8	NM_144596	1	15	89291052	89343754
14	+	TTC9	NM_015351	1	3	71108847	71137872
14	+	TTLL5	NM_015072	2	32	76129493	76420789
14	+	UBR7	NM_175748	1	11	93673637	93693381
14	+	UNC79	NM_020818	4	50	93943987	94173250
14	+	VASH1	NM_014909	1	7	77229165	77245361
14	+	VRK1	NM_003384	2	13	97299809	97347545
14	+	VRTN	NM_018228	2	2	74823487	74825595
14	+	VSX2	NM_182894	1	5	74706265	74727622
14	+	WDR20	NM_181291	1	4	102606261	102689220
14	+	WDR25	NM_024515	2	7	100847262	100996378
14	+	YLPM1	NM_019589	1	20	75230193	75302114
14	+	YY1	NM_003403	1	5	100705582	100743937
14	+	ZBTB1	NM_001123329	2	2	64988223	64990364
14	+	ZBTB42	NM_001137601	2	2	105267535	105268803
14	+	ZC3H14	NM_024824	1	17	89029478	89078095
14	+	ZFYVE21	NM_001198953	1	8	104182179	104199355
14	+	ZNF410	NM_021188	2	12	74358879	74398244
14	+	ZNF839	NM_018335	1	8	102786103	102808516
14	-	ABCD4	NM_005050	1	19	74753164	74769615
14	-	ACIN1	NM_014977	1	19	23528357	23564495
14	-	ACTN1	NM_001130004	1	22	69341576	69445773
14	-	ACYP1	NM_001107	2	3	75520147	75530256
14	-	ADAM20	NM_003814	2	2	70989294	70991624
14	-	ADCY4	NM_001198592	2	26	24787622	24803858
14	-	AHNAK2	NM_138420	1	7	105404400	105444574
14	-	AJUBA	NM_032876	1	8	23442652	23451475
14	-	AKT1	NM_001014431	2	14	105236678	105258980
14	-	ALDH6A1	NM_005589	1	12	74527345	74551097
14	-	ALKBH1	NM_006020	1	6	78140155	78174347
14	-	ANGEL1	NM_015305	1	10	77255571	77279170
14	-	ANKRD9	NM_152326	4	4	102973273	102974226
14	-	AP1G2	NM_003917	2	22	24028958	24036523
14	-	ASB2	NM_001202429	2	10	94401002	94430885
14	-	ATG14	NM_014924	1	10	55836337	55878540
14	-	ATG2B	NM_018036	1	42	96752092	96829313
14	-	ATP6V1D	NM_015994	1	9	67805338	67826415
14	-	ATXN3	NM_004993	1	11	92530664	92572896
14	-	BAG5	NM_001015049	1	2	104026158	104028344
14	-	BAZ1A	NM_013448	2	27	35222714	35343810
14	-	BCL11B	NM_138576	1	4	99640488	99737555
14	-	BEGAIN	NM_001159531	1	6	101004306	101034261
14	-	BMP4	NM_130851	3	4	54416750	54418940
14	-	BRF1	NM_001519	1	18	105676888	105766966
14	-	BTBD7	NM_001002860	2	11	93708619	93762397
14	-	C14orf1	NM_007176	2	5	76117898	76123845
14	-	C14orf105	NM_018168	1	6	57938073	57960433
14	-	C14orf142	NM_032490	1	2	93670033	93673382
14	-	C14orf182	NM_001012706	1	3	50459022	50472517
14	-	C14orf183	NM_001014830	1	5	50550369	50559361
14	-	C14orf2	NM_004894	2	4	104379003	104381526
14	-	C14orf37	NM_001001872	2	8	58471454	58606076
14	-	C14orf39	NM_174978	2	18	60903563	60951796
14	-	C14orf93	NM_001130708	2	7	23456424	23468232
14	-	CATSPERB	NM_024764	2	27	92047233	92195823
14	-	CBLN3	NM_001039771	1	3	24896995	24898260
14	-	CCDC85C	NM_001144995	1	6	99981583	100070296
14	-	CCDC88C	NM_001080414	1	30	91738969	91884034
14	-	CCNB1IP1	NM_182849	4	6	20779709	20784682
14	-	CDC42BPB	NM_006035	1	37	103400049	103523510
14	-	CDCA4	NM_017955	2	2	105477541	105478266
14	-	CDH24	NM_144985	2	12	23517189	23524942
14	-	CDKL1	NM_004196	1	9	50796792	50862589
14	-	CEBPE	NM_001805	1	2	23586696	23588300
14	-	CEP128	NM_152446	2	24	80963822	81382891
14	-	CFL2	NM_138638	1	4	35182071	35183746
14	-	CHD8	NM_001170629	1	37	21853772	21899802
14	-	CIDEB	NM_014430	3	7	24774839	24777064
14	-	CINP	NM_032630	1	5	102814894	102829188
14	-	CKB	NM_001823	2	8	103986201	103988830
14	-	CLEC14A	NM_175060	1	1	38723755	38725227
14	-	CLMN	NM_024734	1	13	95657901	95786129
14	-	CMA1	NM_001836	1	5	24974722	24977441
14	-	CNIH	NM_005776	1	5	54894532	54908045
14	-	CTSG	NM_001911	1	5	25042843	25045429
14	-	DAD1	NM_001344	1	2	23044003	23058063
14	-	DCAF5	NM_003861	1	9	69520574	69619695
14	-	DDHD1	NM_001160148	1	13	53513486	53619816
14	-	DDX24	NM_020414	2	9	94517537	94546088
14	-	DEGS2	NM_206918	1	3	100613098	100625924
14	-	DHRS1	NM_001136050	2	9	24760065	24768312
14	-	DHRS7	NM_016029	1	7	60611684	60632027
14	-	DICER1	NM_030621	3	28	95556835	95599795
14	-	DIO2	NM_013989	1	2	80669032	80677815
14	-	DLGAP5	NM_014750	2	19	55615069	55655897
14	-	DNAAF2	NM_018139	1	3	50092260	50101867
14	-	DPF3	NM_012074	1	9	73137844	73360796
14	-	EAPP	NM_018453	1	6	34985516	35008834
14	-	EFCAB11	NM_145231	1	6	90263587	90421004
14	-	EFS	NM_005864	1	6	23826435	23834234
14	-	EGLN3	NM_022073	1	5	34395097	34419958
14	-	EML5	NM_183387	1	43	89082162	89258847
14	-	ENTPD5	NM_001249	4	16	74433631	74454805
14	-	ERH	NM_004450	1	4	69847255	69864950
14	-	ERO1L	NM_014584	1	16	53110288	53162199
14	-	ESR2	NM_001437	2	9	64699855	64749703
14	-	EXOC5	NM_006544	1	18	57675327	57735366
14	-	FAM161B	NM_152445	1	9	74400959	74416918
14	-	FBLN5	NM_006329	1	11	92336568	92413573
14	-	FBXO33	NM_203301	1	4	39868720	39901366
14	-	FERMT2	NM_001134999	2	16	53325095	53417286
14	-	FKBP3	NM_002013	1	7	45585401	45603659
14	-	FOXA1	NM_004496	1	2	38060570	38064177
14	-	FOXN3	NM_001085471	2	7	89628758	89878820
14	-	FSCB	NM_032135	1	1	44973713	44976190
14	-	GALC	NM_000153	1	17	88401076	88459508
14	-	GCH1	NM_000161	1	6	55310735	55369381
14	-	GMFB	NM_004124	1	7	54944806	54955645
14	-	GNPNAT1	NM_198066	2	6	53245029	53251368
14	-	GPHB5	NM_145171	2	3	63779642	63784563
14	-	GPR132	NM_013345	3	4	105517331	105521757
14	-	GPR135	NM_022571	1	1	59930460	59931944
14	-	GPR68	NM_001177676	2	2	91700297	91701394
14	-	GPX2	NM_002083	1	2	65406206	65409444
14	-	GSC	NM_173849	1	3	95234828	95236352
14	-	GTF2A1	NM_015859	1	9	81646567	81686862
14	-	GZMB	NM_004131	1	5	25100277	25103366
14	-	GZMH	NM_033423	1	5	25075809	25078819
14	-	HAUS4	NM_017815	2	10	23415734	23424363
14	-	HEATR4	NM_203309	2	17	73945311	73989856
14	-	HEATR5A	NM_015473	2	36	31762511	31872181
14	-	HECTD1	NM_015382	2	43	31570136	31675142
14	-	HNRNPC	NM_001077442	2	8	21679382	21702352
14	-	HOMEZ	NM_020834	1	2	23744784	23755161
14	-	HSP90AA1	NM_001017963	1	12	102548049	102605741
14	-	IFI27L2	NM_032036	1	4	94594136	94595901
14	-	IPO4	NM_024658	1	30	24649648	24657993
14	-	IRF2BPL	NM_024496	1	1	77491745	77494135
14	-	ISM2	NM_199296	1	7	77941938	77965136
14	-	ITPK1	NM_001142593	2	11	93407906	93581508
14	-	JAG2	NM_145159	1	25	105609032	105634757
14	-	JPH4	NM_001146028	2	6	24038843	24046662
14	-	KCNH5	NM_139318	1	11	63174226	63511904
14	-	KCNK10	NM_138317	1	7	88651879	88789142
14	-	KIAA0317	NM_001039479	3	20	75130423	75152318
14	-	KLHL28	NM_017658	2	5	45398231	45415131
14	-	KLHL33	NM_001109997	2	4	20897008	20898834
14	-	L2HGDH	NM_024884	1	10	50713776	50778868
14	-	LGMN	NM_005606	2	14	93170664	93199131
14	-	LTBP2	NM_000428	1	36	74967587	75078647
14	-	MAP3K9	NM_033141	1	13	71197097	71275888
14	-	MAP4K5	NM_198794	2	32	50886737	50998767
14	-	MAX	NM_002382	1	5	65543194	65569057
14	-	MBIP	NM_016586	1	9	36768289	36789794
14	-	MDGA2	NM_001113498	1	17	47311134	48143999
14	-	MED6	NM_005466	1	8	71051530	71067354
14	-	METTL21D	NM_024558	1	6	50576417	50583270
14	-	METTL3	NM_019852	1	11	21966402	21979365
14	-	MIS18BP1	NM_018353	2	17	45673312	45716489
14	-	MLH3	NM_001040108	2	13	75483785	75516358
14	-	MOAP1	NM_022151	3	3	93649532	93650587
14	-	MOK	NM_014226	1	12	102695626	102771305
14	-	MYH6	NM_002471	3	39	23851249	23876432
14	-	MYH7	NM_000257	3	40	23882063	23902941
14	-	NDRG2	NM_201539	2	16	21485755	21491474
14	-	NDUFB1	NM_004545	1	3	92582537	92588121
14	-	NEDD8-MDP1	NM_001199823	1	7	24683230	24701473
14	-	NEK9	NM_033116	1	22	75551267	75593624
14	-	NEMF	NM_004713	1	33	50251354	50319471
14	-	NFKBIA	NM_020529	1	6	35871219	35873850
14	-	NGB	NM_021257	1	4	77732879	77737280
14	-	NID2	NM_007361	1	22	52472204	52535712
14	-	NIN	NM_020921	3	31	51190181	51288774
14	-	NKX2-1	NM_001079668	1	3	36986483	36989334
14	-	NKX2-8	NM_014360	1	2	37050107	37051594
14	-	NOVA1	NM_002515	1	5	26917165	27066642
14	-	NOXRED1	NM_001113475	1	6	77860974	77889232
14	-	NPC2	NM_006432	1	5	74946977	74959977
14	-	NRL	NM_006177	2	3	24550445	24552057
14	-	NUDT14	NM_177533	1	5	105639358	105647546
14	-	NUMB	NM_001005743	4	13	73743286	73822459
14	-	OR10G2	NM_001005466	1	1	22102066	22102998
14	-	OR10G3	NM_001005465	1	1	22037934	22038875
14	-	OR11H2	NM_001197287	2	2	20181095	20182075
14	-	OR4K13	NM_001004714	1	1	20502003	20502917
14	-	OR4K14	NM_001004712	1	1	20482420	20483352
14	-	OR5AU1	NM_001004731	1	1	21623096	21624184
14	-	OR6S1	NM_001001968	1	1	21108855	21109850
14	-	OSGEP	NM_017807	1	11	20915399	20922842
14	-	OTX2	NM_021728	3	5	57268453	57272174
14	-	PGF	NM_002632	1	7	75409409	75421945
14	-	PIGH	NM_004569	1	4	68056797	68066920
14	-	PLEK2	NM_016445	1	9	67854046	67878776
14	-	PNMA1	NM_006029	1	1	74179281	74180342
14	-	POLE2	NM_002692	1	19	50110370	50154921
14	-	POMT2	NM_013382	1	21	77743719	77787024
14	-	POTEM	NM_001145442	1	10	19990548	20020220
14	-	PPP1R13B	NM_015316	1	17	104201491	104313644
14	-	PPP2R3C	NM_017917	1	13	35554796	35591165
14	-	PPP2R5E	NM_006246	2	14	63842727	64006403
14	-	PRIMA1	NM_178013	2	5	94187790	94254064
14	-	PRKD1	NM_002742	1	18	30046444	30396718
14	-	PRMT5	NM_006109	1	17	23390113	23398570
14	-	PROX2	NM_001080408	1	3	75321835	75330537
14	-	PSMB5	NM_002797	1	3	23495298	23504090
14	-	PSME2	NM_002818	1	11	24612618	24615790
14	-	PTPN21	NM_007039	2	19	88934481	89016761
14	-	PYGL	NM_002863	1	20	51372110	51411121
14	-	RAB15	NM_198686	1	7	65415215	65438794
14	-	RAB2B	NM_032846	1	8	21929355	21945031
14	-	RABGGTA	NM_182836	2	17	24734821	24740321
14	-	RALGAPA1	NM_194301	1	40	36008748	36278041
14	-	RBM23	NM_001077351	2	14	23370939	23380602
14	-	RDH11	NM_016026	1	7	68145038	68162420
14	-	RIPK3	NM_006871	1	10	24805381	24809032
14	-	RNASE1	NM_002933	2	2	21269757	21270227
14	-	RNASE11	NM_145250	3	3	21052034	21052633
14	-	RNASE12	NM_001024822	1	1	21058439	21058882
14	-	RNASE13	NM_001012264	2	2	21501977	21502447
14	-	RNASE9	NM_001001673	2	2	21024611	21025228
14	-	RPL10L	NM_080746	1	1	47120295	47120939
14	-	RPL36AL	NM_001001	2	2	50085502	50085822
14	-	RPS29	NM_001030001	1	3	50044530	50053064
14	-	RPS6KA5	NM_004755	1	17	91338418	91526778
14	-	RPS6KL1	NM_031464	2	11	75373717	75388244
14	-	RTL1	NM_001134888	1	1	101347049	101351125
14	-	RTN1	NM_021136	1	9	60063463	60337348
14	-	SALL2	NM_005407	1	2	21990838	22005055
14	-	SAV1	NM_021818	1	5	51101901	51134685
14	-	SDR39U1	NM_020195	1	6	24909289	24911975
14	-	SEC23A	NM_006364	2	20	39502443	39565322
14	-	SEL1L	NM_005065	1	21	81943316	82000088
14	-	SERPINA1	NM_001127700	2	5	94844786	94849574
14	-	SERPINA10	NM_016186	2	5	94750302	94756930
14	-	SERPINA11	NM_001080451	2	5	94908943	94915111
14	-	SERPINA12	NM_173850	3	6	94953640	94964734
14	-	SERPINA6	NM_001756	2	5	94770755	94780985
14	-	SERPINA9	NM_175739	1	5	94929430	94942509
14	-	SETD3	NM_032233	2	13	99865016	99932142
14	-	SFTA3	NM_001101341	1	4	36943063	36982358
14	-	SGPP1	NM_030791	1	3	64152823	64194662
14	-	SIX1	NM_005982	1	2	61113001	61115907
14	-	SIX4	NM_017420	1	3	61180125	61190792
14	-	SLC10A1	NM_003049	1	5	70242999	70263872
14	-	SLC22A17	NM_020372	1	9	23815857	23821423
14	-	SLC25A21	NM_030631	1	10	37149863	37641555
14	-	SLC25A29	NM_001039355	1	4	100758620	100772569
14	-	SLC35F4	NM_001206920	1	8	58030853	58332543
14	-	SLC7A7	NM_001126106	3	11	23242819	23282607
14	-	SLC7A8	NM_012244	1	11	23596386	23652123
14	-	SLC8A3	NM_183002	2	8	70512664	70635139
14	-	SMEK1	NM_032560	2	16	91925103	91975991
14	-	SNW1	NM_012245	1	14	78184431	78227470
14	-	SNX6	NM_152233	1	14	35032328	35099358
14	-	SOS2	NM_006939	1	23	50585062	50698001
14	-	SPTB	NM_001024858	1	35	65216024	65289812
14	-	SPTLC2	NM_004863	1	12	77978627	78082922
14	-	SPTSSA	NM_138288	1	2	34904407	34931413
14	-	STON2	NM_033104	2	6	81736909	81864726
14	-	STRN3	NM_001083893	1	18	31364617	31495391
14	-	STXBP6	NM_014178	2	6	25281915	25444024
14	-	SUPT16H	NM_007192	1	26	21820832	21852086
14	-	SYNDIG1L	NM_001105579	2	4	74874238	74876447
14	-	SYNJ2BP-COX16	NM_001202547	1	6	70793050	70883680
14	-	TBPL2	NM_199047	1	7	55881097	55907263
14	-	TC2N	NM_152332	2	12	92249444	92280113
14	-	TCL1A	NM_021966	1	3	96178092	96180403
14	-	TEP1	NM_007110	2	55	20836596	20876598
14	-	TGFB3	NM_003239	1	7	76425530	76447236
14	-	TGM1	NM_000359	2	15	24718519	24731558
14	-	TIMM9	NM_012460	4	6	58875752	58878663
14	-	TINF2	NM_001099274	1	9	24709003	24711538
14	-	TM9SF1	NM_006405	2	6	24658621	24664225
14	-	TMED10	NM_006827	1	5	75601588	75643282
14	-	TMED8	NM_213601	1	6	77808114	77843396
14	-	TMEM179	NM_207379	1	3	105061430	105071078
14	-	TMEM229B	NM_182526	3	3	67940137	67940640
14	-	TMEM30B	NM_001017970	1	1	61746810	61747865
14	-	TMEM55B	NM_001100814	1	7	20926718	20929484
14	-	TRAPPC6B	NM_001079537	1	6	39619554	39639299
14	-	TRIM9	NM_015163	1	10	51444009	51561657
14	-	TRIP11	NM_004239	1	21	92436017	92506029
14	-	TRMT5	NM_020810	1	5	61441827	61447691
14	-	TTC5	NM_138376	1	10	20757786	20774096
14	-	TTC7B	NM_001010854	1	20	91007712	91282639
14	-	TXNDC16	NM_020784	3	21	52899022	53010275
14	-	VTI1B	NM_006370	1	6	68118102	68141206
14	-	WARS	NM_173701	2	11	100801212	100835522
14	-	WDHD1	NM_007086	2	26	55408208	55493505
14	-	WDR89	NM_080666	3	3	64065497	64066660
14	-	XRCC3	NM_001100118	3	9	104165135	104177424
14	-	ZBTB25	NM_006977	2	3	64953641	64957251
14	-	ZDHHC22	NM_174976	2	3	77600026	77606081
14	-	ZFHX2	NM_033400	2	10	23991171	24004534
14	-	ZFP36L1	NM_001244701	1	3	69256250	69262866
14	-	ZFYVE1	NM_021260	2	12	73437590	73491216
14	-	ZFYVE26	NM_015346	2	42	68215153	68282680
14	-	ZNF219	NM_001101672	2	5	21558695	21561750
15	+	ABHD2	NM_152924	3	11	89659559	89738654
15	+	ACAN	NM_013227	2	18	89379438	89417712
15	+	ADAL	NM_001159280	4	12	43627306	43644143
15	+	ADAMTSL3	NM_207517	2	30	84324514	84706558
15	+	AEN	NM_022767	2	4	89169441	89173525
15	+	AGBL1	NM_152336	2	24	86686953	87572071
15	+	AGPHD1	NM_001013619	2	5	78805431	78826012
15	+	AKAP13	NM_006738	2	37	86028952	86287908
15	+	ALDH1A3	NM_000693	1	13	101420113	101454978
15	+	ALPK3	NM_020778	1	14	85360078	85411687
15	+	ANKDD1A	NM_182703	1	15	65204130	65249527
15	+	ANKRD34C	NM_001146341	2	2	79585627	79587234
15	+	AP4E1	NM_007347	1	21	51200976	51294859
15	+	APBA2	NM_005503	3	14	29346088	29409336
15	+	APH1B	NM_031301	1	6	63569823	63597980
15	+	AQP9	NM_020980	1	6	58430765	58476334
15	+	ARHGAP11A	NM_014783	1	12	32908413	32930046
15	+	ARHGAP11B	NM_001039841	1	6	30919024	30927833
15	+	ARID3B	NM_006465	2	9	74836278	74888115
15	+	ARIH1	NM_005744	1	14	72766981	72875633
15	+	ARNT2	NM_014862	1	19	80696858	80886039
15	+	ARRDC4	NM_183376	1	8	98504092	98514417
15	+	ASB7	NM_198243	4	6	101152422	101188667
15	+	B2M	NM_004048	1	3	45003745	45008540
15	+	BAHD1	NM_014952	2	7	40750664	40758329
15	+	BBS4	NM_033028	1	16	72978569	73029928
15	+	BLM	NM_000057	2	22	91290623	91358509
15	+	BUB1B	NM_001211	1	23	40453422	40512960
15	+	C15orf26	NM_173528	1	7	81426671	81440874
15	+	C15orf27	NM_152335	2	11	76426605	76496656
15	+	C15orf32	NM_153040	1	3	93015379	93043630
15	+	C15orf39	NM_015492	2	3	75498390	75503457
15	+	C15orf41	NM_001130010	1	11	36872062	37100654
15	+	C15orf43	NM_152448	1	7	45248917	45270826
15	+	C15orf48	NM_032413	1	4	45722995	45725214
15	+	C15orf53	NM_207444	1	2	38988809	38990746
15	+	C15orf54	NM_207445	2	2	39544337	39544888
15	+	C15orf55	NM_175741	1	7	34638221	34649692
15	+	C15orf60	NM_001042367	1	6	73735527	73852257
15	+	C15orf61	NM_001143936	1	2	67813587	67818883
15	+	C15orf62	NM_001130448	1	1	41062694	41063221
15	+	C2CD4A	NM_207322	2	2	62359813	62360922
15	+	CAPN3	NM_024344	1	23	42652004	42703971
15	+	CASC4	NM_138423	1	10	44581228	44705604
15	+	CASC5	NM_144508	2	26	40895130	40954386
15	+	CCDC33	NM_025055	1	19	74529061	74628394
15	+	CCNB2	NM_004701	1	9	59397468	59417076
15	+	CCNDBP1	NM_012142	1	11	43477697	43487039
15	+	CD276	NM_001024736	2	10	73991981	74005297
15	+	CGNL1	NM_032866	2	19	57730198	57839688
15	+	CHAC1	NM_024111	1	3	41245656	41247972
15	+	CHD2	NM_001271	2	39	93444468	93567935
15	+	CHRM5	NM_012125	3	3	34354919	34356517
15	+	CHRNA5	NM_000745	1	6	78858062	78885595
15	+	CHRNA7	NM_001190455	1	10	32322798	32460659
15	+	CHST14	NM_130468	1	1	40763413	40764543
15	+	CKMT1A	NM_001015001	2	10	43986249	43991287
15	+	CKMT1B	NM_020990	2	10	43886417	43891471
15	+	CLK3	NM_001130028	1	13	74907796	74922224
15	+	COMMD4	NM_017828	1	8	75628431	75632346
15	+	CORO2B	NM_001190456	2	12	68937499	69018313
15	+	CPLX3	NM_001030005	1	3	75119045	75122695
15	+	CRABP1	NM_004378	1	4	78632771	78640319
15	+	CRTC3	NM_022769	1	15	91073304	91185372
15	+	CSK	NM_001127190	3	14	75090639	75094854
15	+	CTDSPL2	NM_016396	2	13	44751213	44816372
15	+	CTXN2	NM_001145668	2	2	48493498	48493743
15	+	CYFIP1	NM_014608	2	31	22925783	23003040
15	+	CYP1A2	NM_000761	2	7	75042080	75047429
15	+	DIS3L	NM_001143688	1	17	66585935	66625650
15	+	DISP2	NM_033510	1	8	40650523	40662519
