stable_id	display_label
ENST00000358450	NM_001077197.1
ENST00000548729	NM_001199781.1
ENST00000548729	NM_001199782.1
ENST00000252486	NM_000041.2
ENST00000325686	NM_153218.2
ENST00000441843	NM_001128303.1
ENST00000230361	NM_002098.5
ENST00000330720	NM_006801.2
ENST00000296084	NM_001005861.2
ENST00000296084	NM_002958.3
ENST00000426804	NM_015672.1
ENST00000284274	NM_138348.4
ENST00000400419	NM_024058.2
ENST00000535254	NM_001278616.1
ENST00000389683	NM_001077196.1
ENST00000262085	NM_003575.2
ENST00000361642	NM_001174093.1
ENST00000361642	NM_001174095.1
ENST00000361642	NM_001174096.1
ENST00000361642	NM_030751.5
ENST00000463916	NM_001282859.1
ENST00000400427	NM_001199527.1
ENST00000356763	NM_014602.2
ENST00000422340	NM_001281731.1
ENST00000319933	NM_033211.2
ENST00000446923	NM_001174094.1
ENST00000446923	NM_001128128.2
ENST00000328957	NM_001122636.1
ENST00000023897	NM_000806.5
ENST00000298068	NM_182765.3
ENST00000428797	NM_001127643.1
ENST00000297591	NM_015496.4
ENST00000379179	NM_001010897.1
ENST00000393943	NM_001127644.1
ENST00000400424	NM_001199528.2
ENST00000437025	NM_001127645.1
ENST00000306052	NM_004631.4
ENST00000446394	NM_001284274.1
ENST00000449286	NM_001077358.1
ENST00000366991	NM_016448.2
ENST00000371711	NM_004776.3
ENST00000408989	NM_173568.3
ENST00000408910	NM_001004416.2
ENST00000295079	NM_024520.2
ENST00000263269	NM_000836.2
ENST00000383701	NM_001278689.1
ENST00000420560	NM_001127648.1
ENST00000371454	NM_001018054.2
ENST00000256857	NM_001012512.1
ENST00000256857	NM_002091.3
ENST00000247829	NM_004616.2
ENST00000339797	NM_020984.3
ENST00000393240	NM_001135805.1
ENST00000368552	NM_001098483.1
ENST00000295571	NM_173654.2
ENST00000251412	NM_016437.2
ENST00000278025	NM_198472.2
ENST00000373640	NM_001144994.1
ENST00000529320	NM_001012513.1
ENST00000358912	NM_020651.3
ENST00000315456	NM_001392.4
ENST00000261205	NM_005639.2
ENST00000266095	NM_014338.3
ENST00000252491	NM_001645.3
ENST00000359985	NM_003522.3
ENST00000259963	NM_016255.2
ENST00000230792	NM_031438.2
ENST00000337653	NM_020549.4
ENST00000337653	NM_001142929.1
ENST00000361926	NM_173728.3
ENST00000341356	NM_020441.2
ENST00000552744	NM_001135806.1
ENST00000421249	NM_183009.2
ENST00000360441	NM_003545.3
ENST00000354412	NM_017522.4
ENST00000265310	NM_019841.4
ENST00000292069	NM_022103.3
ENST00000458659	NM_183422.3
ENST00000425753	NM_003313.3
ENST00000334889	NM_013435.2
ENST00000327435	NM_018269.3
ENST00000244227	NM_006857.2
ENST00000395562	NM_001142934.1
ENST00000395562	NM_001142933.1
ENST00000335870	NM_012256.3
ENST00000253237	NM_031485.3
ENST00000421050	NM_025014.1
ENST00000351556	NM_020985.3
ENST00000395559	NM_020986.3
ENST00000361005	NM_007343.3
ENST00000347547	NM_033300.3
ENST00000264833	NM_058164.2
ENST00000542077	NM_001286230.1
ENST00000393893	NM_001018070.2
ENST00000274813	NM_000255.3
ENST00000315757	NM_001004439.1
ENST00000261489	NM_006022.3
ENST00000328248	NM_153007.4
ENST00000379405	NM_002771.3
ENST00000250535	NM_001801.2
ENST00000299698	NM_144670.4
ENST00000299698	NM_001282424.1
ENST00000332503	NM_024015.4
ENST00000429677	NM_001197098.1
ENST00000436842	NM_001286837.1
ENST00000331336	NM_213597.2
ENST00000501704	NM_001243799.1
ENST00000342836	NM_001197097.2
ENST00000358994	NM_021131.4
ENST00000333274	NM_001962.2
ENST00000244601	NM_003518.3
ENST00000598334	NM_001198938.1
ENST00000284268	NM_054027.4
ENST00000379059	NM_016937.3
ENST00000554864	NM_001128175.1
ENST00000357360	NM_006014.4
ENST00000239151	NM_002147.3
ENST00000354249	NM_172168.2
ENST00000354249	NM_001267721.1
ENST00000354249	NM_172167.2
ENST00000354249	NM_144603.3
ENST00000409607	NM_178829.4
ENST00000354436	NM_006599.3
ENST00000264866	NM_018317.2
ENST00000371445	NM_033067.1
ENST00000379161	NM_012345.2
ENST00000399121	NM_001198939.1
ENST00000393370	NM_178000.2
ENST00000053468	NM_018141.3
ENST00000334888	NM_016499.5
ENST00000334888	NM_001173991.2
ENST00000334888	NM_001173990.2
ENST00000327423	NM_173566.2
ENST00000595022	NM_001198940.1
ENST00000598774	NM_032979.4
ENST00000305596	NM_006110.2
ENST00000569466	NM_001243646.1
ENST00000379044	NM_139058.2
ENST00000265983	NM_000613.2
ENST00000382680	NM_001006120.2
ENST00000344843	NM_017971.3
ENST00000355007	NM_178003.2
ENST00000293842	NM_000987.3
ENST00000325250	NM_173699.3
ENST00000225648	NM_018952.4
ENST00000394175	NM_018530.2
ENST00000217246	NM_080676.5
ENST00000369983	NM_004193.2
ENST00000369983	NM_001199379.1
ENST00000369983	NM_001199378.1
ENST00000315212	NM_002936.3
ENST00000363315	NR_004397.1
ENST00000286733	NM_014435.3
ENST00000364968	NR_004395.1
ENST00000393909	NM_014763.3
ENST00000417728	NM_001193397.1
ENST00000417961	NM_015266.2
ENST00000417961	NM_001260491.1
ENST00000355897	NM_014373.2
ENST00000379034	NM_173523.2
ENST00000287647	NM_033084.3
ENST00000309481	NM_001042471.1
ENST00000393742	NM_173214.2
ENST00000308031	NM_020813.2
ENST00000566899	NM_173215.2
ENST00000238561	NM_020421.3
ENST00000263228	NM_017811.3
ENST00000602297	NM_001271752.1
ENST00000348997	NM_032978.6
ENST00000312233	NM_147193.2
ENST00000312457	NM_206997.1
ENST00000520542	NM_001165959.1
ENST00000379151	NM_018559.2
ENST00000432919	NM_138713.3
ENST00000432919	NM_001113178.2
ENST00000400451	NM_003426.3
ENST00000220420	NM_201631.3
ENST00000399497	NM_001042402.1
ENST00000349945	NM_138714.3
ENST00000597599	NM_001198941.1
ENST00000349114	NM_004245.3
ENST00000451261	NM_001136533.1
ENST00000403682	NM_001256523.1
ENST00000368547	NM_004092.3
ENST00000357502	NM_001256525.1
ENST00000261461	NM_006243.3
ENST00000330079	NM_032790.3
ENST00000341211	NM_001142545.1
ENST00000537030	NM_001199756.1
ENST00000356790	NM_182506.3
ENST00000402914	NM_001033087.1
ENST00000298687	NM_201535.1
ENST00000368913	NM_001178061.1
ENST00000319170	NM_213589.1
ENST00000464848	NM_001287513.1
ENST00000341653	NM_197957.3
ENST00000350792	NM_016250.2
ENST00000368912	NM_001178062.1
ENST00000441525	NM_001017930.1
ENST00000589717	NM_021047.2
ENST00000368914	NM_030913.4
ENST00000264963	NM_030805.3
ENST00000264245	NM_020754.2
ENST00000379491	NM_004752.3
ENST00000601125	NM_001198943.1
ENST00000299721	NM_181654.3
ENST00000389698	NM_014990.1
ENST00000343187	NM_001144923.1
ENST00000325656	NM_145200.3
ENST00000356671	NM_001256524.1
ENST00000592954	NM_001646.2
ENST00000418519	NM_001165958.1
ENST00000252512	NM_015024.4
ENST00000308091	NM_203365.2
ENST00000238875	NM_014181.2
ENST00000307138	NM_194301.2
ENST00000358402	NM_145112.2
ENST00000430935	NM_024926.2
ENST00000430935	NM_001144920.1
ENST00000269192	NM_001198942.1
ENST00000254806	NM_012478.3
ENST00000542267	NM_001163315.2
ENST00000383807	NM_001018115.1
ENST00000520296	NM_001243536.1
ENST00000520296	NM_001243535.1
ENST00000591182	NM_032980.3
ENST00000597674	NM_032981.4
ENST00000556414	NM_001198944.1
ENST00000264444	NM_001202513.1
ENST00000264444	NM_002357.3
ENST00000264444	NM_001202514.1
ENST00000337738	NM_178001.2
ENST00000262932	NM_152755.1
ENST00000382366	NM_001283043.1
ENST00000340473	NM_004128.2
ENST00000357197	NM_001271832.1
ENST00000555158	NM_001282214.1
ENST00000284165	NM_145113.2
ENST00000248114	NM_005262.2
ENST00000553503	NM_001282213.1
ENST00000537107	NM_001145210.2
ENST00000343769	NM_031218.3
ENST00000283365	NM_032975.3
ENST00000358664	NM_002382.4
ENST00000377079	NM_001142292.1
ENST00000375631	NM_000434.3
ENST00000378993	NM_014271.3
ENST00000252490	NM_000483.4
ENST00000444659	NM_001390.4
ENST00000397853	NM_201540.1
ENST00000411565	NM_021983.4
ENST00000261455	NM_018252.2
ENST00000360463	NM_201536.1
ENST00000405872	NM_198404.2
ENST00000269191	NM_001391.5
ENST00000371139	NM_001114937.2
ENST00000371139	NM_002351.4
ENST00000383869	NR_004424.2
ENST00000372491	NM_203434.2
ENST00000383861	NR_004402.2
ENST00000368910	NM_024575.4
ENST00000378988	NM_002364.4
ENST00000239165	NM_004502.3
ENST00000535273	NM_001198862.1
ENST00000261861	NM_006091.4
ENST00000304921	NM_001011.3
ENST00000448080	NM_175058.4
ENST00000361644	NM_002365.4
ENST00000412352	NM_001135864.1
ENST00000540068	NM_001190456.1
ENST00000395763	NM_173802.3
ENST00000378982	NM_002367.3
ENST00000543950	NM_001190457.1
ENST00000342291	NM_013348.3
ENST00000258840	NM_001283044.1
ENST00000246163	NM_145114.2
ENST00000357721	NM_001135863.1
ENST00000378981	NM_002363.4
ENST00000372486	NM_001286796.1
ENST00000554143	NM_201538.1
ENST00000554143	NM_201541.1
ENST00000554143	NM_001282216.1
ENST00000397550	NM_177415.2
ENST00000397851	NM_201539.1
ENST00000397548	NM_177404.2
ENST00000372483	NM_014064.2
ENST00000372483	NM_001286797.1
ENST00000372483	NM_001286798.1
ENST00000397847	NM_001282215.1
ENST00000397165	NM_033196.2
ENST00000248121	NM_004209.5
ENST00000591022	NM_024927.4
ENST00000398075	NM_203397.1
ENST00000409444	NM_152388.3
ENST00000366988	NM_013349.4
ENST00000397844	NM_001282212.1
ENST00000409883	NM_001044385.2
ENST00000482347	NM_001286803.1
ENST00000372481	NM_001286800.1
ENST00000398457	NM_207628.1
ENST00000398457	NM_207627.1
ENST00000378970	NM_000475.4
ENST00000251047	NM_005570.3
ENST00000356333	NM_001242494.1
ENST00000356333	NM_001242490.1
ENST00000356333	NM_014138.4
ENST00000378962	NM_025159.2
ENST00000347800	NM_207629.1
ENST00000397162	NM_001077349.1
ENST00000262077	NM_001278210.1
ENST00000262077	NM_005124.3
ENST00000403829	NM_001282211.1
ENST00000341942	NM_001008395.2
ENST00000396056	NM_003420.3
ENST00000393877	NM_001078650.2
ENST00000537253	NM_001278209.1
ENST00000398449	NM_016818.2
ENST00000370888	NM_018214.4
ENST00000372478	NM_199350.3
ENST00000316310	NM_001242493.1
ENST00000316310	NM_001242496.1
ENST00000259056	NM_014568.1
ENST00000308022	NM_001078651.2
ENST00000308022	NM_025124.3
ENST00000264982	NM_024491.2
ENST00000361802	NM_004915.3
ENST00000372922	NM_033502.2
ENST00000232854	NM_016173.3
ENST00000330025	NM_001242491.1
ENST00000330025	NM_001242489.1
ENST00000343687	NM_207174.1
ENST00000512364	NM_001242495.1
ENST00000377199	NM_006510.4
ENST00000575403	NM_001243475.1
ENST00000414076	NM_001242492.1
ENST00000275034	NM_017934.5
ENST00000452443	NM_052955.2
ENST00000340437	NM_024811.3
ENST00000418063	NM_007138.1
ENST00000321027	NM_003203.4
ENST00000321027	NM_001201334.1
ENST00000462284	NM_002392.5
ENST00000373189	NM_018344.5
ENST00000373189	NM_001174098.1
ENST00000266674	NM_001277226.1
ENST00000266674	NM_003667.3
ENST00000266674	NM_001277227.1
ENST00000406797	NM_001164761.1
ENST00000465139	NM_006305.3
ENST00000403562	NM_001164758.1
ENST00000602841	NM_001204848.1
ENST00000358677	NM_015535.2
ENST00000358677	NM_001282744.1
ENST00000358677	NM_001282735.1
ENST00000358677	NM_001282743.1
ENST00000277459	NM_177999.2
ENST00000264828	NM_015719.3
ENST00000378821	NM_001146685.1
ENST00000409988	NM_001100422.1
ENST00000470503	NM_001201335.1
ENST00000360274	NM_002735.2
ENST00000394888	NM_001136040.2
ENST00000443053	NM_013324.5
ENST00000341491	NM_001040619.2
ENST00000341491	NM_001674.3
ENST00000341491	NM_001206488.2
ENST00000366985	NM_001206484.2
ENST00000291525	NM_003226.3
ENST00000274242	NM_000997.4
ENST00000348721	NM_145071.2
ENST00000605930	NM_002224.3
ENST00000467087	NM_020860.3
ENST00000379056	NM_001286273.1
ENST00000439958	NM_001142565.1
ENST00000261499	NM_015681.3
ENST00000289431	NM_006038.3
ENST00000360760	NM_001100424.1
ENST00000296091	NM_001134440.1
ENST00000296091	NM_033210.4
ENST00000296091	NM_001282880.1
ENST00000328664	NM_016124.3
ENST00000328664	NM_001282867.1
ENST00000336937	NM_001206486.2
ENST00000277458	NM_017873.3
ENST00000537384	NM_001164760.1
ENST00000422556	NM_001135773.1
ENST00000467011	NM_001169117.1
ENST00000544935	NM_001164759.1
ENST00000544935	NM_001164762.1
ENST00000439986	NM_133459.3
ENST00000575478	NM_001243473.1
ENST00000449836	NM_001134441.1
ENST00000449836	NM_001134442.1
ENST00000291526	NM_005423.4
ENST00000409140	NM_001100423.1
ENST00000393415	NM_001145337.2
ENST00000523991	NM_001278462.1
ENST00000378053	NM_013281.3
ENST00000366987	NM_001030287.3
ENST00000543323	NM_001145340.2
ENST00000476993	NM_022834.4
ENST00000382009	NM_001169118.1
ENST00000355329	NM_173855.4
ENST00000368905	NM_024041.3
ENST00000368905	NM_001204856.1
ENST00000500945	NM_001277783.1
ENST00000405555	NM_182895.2
ENST00000341420	NM_198391.2
ENST00000563630	NM_178167.3
ENST00000372469	NM_016307.3
ENST00000400723	NM_000160.3
ENST00000404702	NM_199121.2
ENST00000294829	NM_153606.3
ENST00000305641	NM_014793.4
ENST00000291527	NM_003225.2
ENST00000337392	NM_001294.2
ENST00000337392	NM_001282176.1
ENST00000337392	NM_001282175.1
ENST00000284425	NM_080284.2
ENST00000254691	NM_032587.3
ENST00000308696	NM_002807.3
ENST00000396048	NM_145044.3
ENST00000396048	NM_001258280.1
ENST00000266214	NM_153334.4
ENST00000353841	NM_033015.3
ENST00000454452	NM_001127691.1
ENST00000342314	NM_001023567.4
ENST00000243440	NM_018664.2
ENST00000281471	NM_001113402.1
ENST00000281471	NM_001278411.1
ENST00000434415	NM_001195220.1
ENST00000297283	NM_000290.3
ENST00000297532	NM_006712.4
ENST00000379047	NM_001025433.1
ENST00000340607	NM_004878.4
ENST00000482571	NM_001258461.1
ENST00000320623	NM_000903.2
ENST00000264065	NM_018981.2
ENST00000264065	NM_001271581.1
ENST00000429709	NM_004301.3
ENST00000376087	NM_014915.2
ENST00000376087	NM_001256053.1
ENST00000379046	NM_001025434.1
ENST00000379060	NM_003295.2
ENST00000274459	NM_004707.3
ENST00000439109	NM_001286137.1
ENST00000392920	NM_016337.2
ENST00000417538	NM_001282868.1
ENST00000357542	NM_001282869.1
ENST00000378785	NM_001039211.2
ENST00000329610	NM_001099456.2
ENST00000244061	NM_018683.3
ENST00000536761	NM_001278412.1
ENST00000568195	NM_001282870.1
ENST00000258149	NM_001145339.2
ENST00000342055	NM_001282871.1
ENST00000359142	NM_001001323.1
ENST00000373635	NM_001191037.1
ENST00000456793	NM_001134693.1
ENST00000397858	NM_201537.1
ENST00000259339	NM_014506.1
ENST00000368908	NM_212551.4
ENST00000297440	NM_017802.3
ENST00000409939	NM_015527.3
ENST00000428046	NM_001159280.1
ENST00000335117	NM_052852.3
ENST00000440902	NM_001136543.1
ENST00000423810	NM_001282872.1
ENST00000450518	NM_177989.2
ENST00000394023	NM_001130420.1
ENST00000389651	NM_001012969.2
ENST00000446044	NM_001243926.1
ENST00000431078	NM_130773.3
ENST00000427401	NM_001159293.1
ENST00000427476	NM_017457.5
ENST00000427476	NM_004228.6
ENST00000404286	NM_032219.2
ENST00000301318	NM_020828.1
ENST00000261173	NM_001682.2
ENST00000357955	NM_001243925.1
ENST00000357955	NM_004635.4
ENST00000303941	NM_178510.1
ENST00000371429	NM_001168551.1
ENST00000371429	NM_018087.4
ENST00000290374	NM_020660.2
ENST00000305579	NM_000882.3
ENST00000328879	NM_032775.3
ENST00000347471	NM_139067.2
ENST00000247930	NM_015694.2
ENST00000316660	NM_021127.2
ENST00000351698	NM_000113.2
ENST00000335195	NM_001284331.1
ENST00000378946	NM_203391.3
ENST00000378946	NM_001205019.1
ENST00000378946	NM_000167.5
ENST00000392662	NM_178042.2
ENST00000322861	NM_013292.3
ENST00000299766	NM_005912.2
ENST00000601440	NM_001076675.2
ENST00000378943	NM_001128127.2
ENST00000354666	NM_017770.3
ENST00000228140	NM_001017.2
ENST00000356260	NM_018115.2
ENST00000244050	NM_005985.3
ENST00000242248	NM_013284.2
ENST00000291750	NM_145297.3
ENST00000366977	NM_015471.3
ENST00000341698	NM_001257399.1
ENST00000383070	NM_003140.2
ENST00000267064	NM_003075.3
ENST00000395831	NM_001284330.1
ENST00000295767	NM_144636.2
ENST00000308647	NM_031921.4
ENST00000356592	NM_198904.2
ENST00000356592	NM_000816.3
ENST00000242607	NM_032369.3
ENST00000242607	NM_001040107.1
ENST00000247020	NM_006923.3
ENST00000414552	NM_198903.2
ENST00000422588	NM_001042549.1
ENST00000330619	NM_001001668.3
ENST00000396914	NM_001098502.1
ENST00000265713	NM_006766.3
ENST00000320159	NM_152652.2
ENST00000320159	NM_001214907.1
ENST00000320159	NM_001214909.1
ENST00000320159	NM_001214906.1
ENST00000406337	NM_001099413.1
ENST00000290378	NM_005159.4
ENST00000519676	NM_001010875.2
ENST00000519676	NM_001286807.1
ENST00000439744	NM_001256413.1
ENST00000289388	NM_198559.1
ENST00000239144	NM_024016.3
ENST00000326474	NM_001168214.1
ENST00000396930	NM_001099412.1
ENST00000424542	NM_001130012.2
ENST00000424542	NM_004785.5
ENST00000539591	NM_001286806.1
ENST00000525074	NM_001248006.1
ENST00000263734	NM_001430.4
ENST00000345851	NM_033278.3
ENST00000504595	NM_012304.4
ENST00000346454	NM_016574.3
ENST00000225426	NM_002795.2
ENST00000328070	NM_021216.4
ENST00000319172	NM_018266.2
ENST00000510662	NM_001278317.1
ENST00000307968	NM_001008738.2
ENST00000265069	NM_016107.3
ENST00000372447	NM_016520.2
ENST00000371657	NM_001257396.1
ENST00000362072	NM_000795.3
ENST00000598409	NM_001193628.1
ENST00000566198	NM_001252073.1
ENST00000566198	NM_001252076.1
ENST00000566198	NM_001252075.1
ENST00000536675	NM_031891.2
ENST00000313164	NM_000587.2
ENST00000311177	NM_024017.4
ENST00000510461	NM_133372.2
ENST00000296121	NM_020696.3
ENST00000360802	NM_018449.2
ENST00000425232	NM_023073.3
ENST00000537055	NM_001005850.2
ENST00000362003	NM_006315.4
ENST00000399398	NM_001146684.2
ENST00000433957	NM_001256317.1
ENST00000433957	NM_024022.2
ENST00000278060	NM_152911.2
ENST00000554719	NM_004796.5
ENST00000458143	NM_001163474.1
ENST00000458143	NM_152557.4
ENST00000299366	NM_001171931.1
ENST00000371674	NM_001032288.2
ENST00000371674	NM_001257395.1
ENST00000359518	NM_006458.3
ENST00000291532	NM_032404.2
ENST00000340309	NM_021988.5
ENST00000340309	NM_001257393.1
ENST00000340309	NM_001257398.1
ENST00000340309	NM_001282579.1
ENST00000340309	NM_001257397.1
ENST00000415862	NM_001257394.1
ENST00000295314	NM_013353.2
ENST00000357296	NM_207128.1
ENST00000268802	NM_014062.2
ENST00000536344	NM_001248007.1
ENST00000324364	NM_024584.4
ENST00000379239	NM_001282529.1
ENST00000303910	NM_021052.2
ENST00000371677	NM_199144.2
ENST00000371677	NM_001257398.1
ENST00000371677	NM_001282579.1
ENST00000371677	NM_001257397.1
ENST00000281127	NM_138970.4
ENST00000281127	NM_001272020.1
ENST00000394775	NM_001142683.2
ENST00000398397	NM_032405.1
ENST00000354212	NM_012301.3
ENST00000428277	NM_001105250.2
ENST00000360408	NM_003532.2
ENST00000380794	NM_001035256.1
ENST00000378933	NM_152787.3
ENST00000250784	NM_001008.3
ENST00000321367	NM_052838.4
ENST00000279146	NM_003977.2
ENST00000449592	NM_001080825.2
ENST00000265970	NM_002645.2
ENST00000377179	NM_001010877.2
ENST00000396976	NM_152455.3
ENST00000236693	NM_199235.2
ENST00000244534	NM_005320.2
ENST00000359202	NM_031894.2
ENST00000416247	NM_001135575.1
ENST00000420027	NM_022442.5
ENST00000219066	NM_002528.5
ENST00000303804	NM_001002758.1
ENST00000518421	NM_001134296.1
ENST00000377745	NM_003540.3
ENST00000374115	NM_003055.2
ENST00000221452	NM_006509.3
ENST00000332582	NM_018969.5
ENST00000495893	NM_024947.3
ENST00000349077	NM_024027.4
ENST00000354981	NM_024704.4
ENST00000354981	NM_001199865.1
ENST00000312828	NM_173557.2
ENST00000408042	NM_001199866.1
ENST00000300540	NM_001256172.1
ENST00000361264	NM_015397.3
ENST00000374111	NM_001042427.1
ENST00000480071	NM_207127.1
ENST00000374112	NM_182554.2
ENST00000535836	NM_182554.2
ENST00000328178	NM_003429.4
ENST00000328178	NM_001256173.1
ENST00000392597	NM_080601.1
ENST00000403096	NM_001255986.1
ENST00000339284	NM_207372.2
ENST00000402794	NM_001255987.1
ENST00000404205	NM_001255989.1
ENST00000402922	NM_001255988.1
ENST00000259254	NM_002101.4
ENST00000174653	NM_006803.3
ENST00000238856	NM_001002243.2
ENST00000238856	NM_017657.4
ENST00000418971	NM_001255985.1
ENST00000171214	NM_015725.2
ENST00000349995	NM_031431.3
ENST00000270238	NM_001080434.1
ENST00000313455	NM_001145719.1
ENST00000409836	NM_016815.3
ENST00000344293	NM_031923.3
ENST00000366974	NM_001042553.2
ENST00000366974	NM_001146171.1
ENST00000366974	NM_001146169.1
ENST00000366974	NM_001042552.2
ENST00000371130	NM_014253.3
ENST00000382062	NM_001255983.1
ENST00000382062	NM_001255982.1
ENST00000306077	NM_024334.2
ENST00000334527	NM_030808.4
ENST00000422452	NM_001163279.1
ENST00000422452	NM_001163278.1
ENST00000356887	NM_001256584.1
ENST00000238855	NM_203437.3
ENST00000526641	NM_001146170.1
ENST00000402554	NM_001025579.2
ENST00000323319	NM_001111319.1
ENST00000274400	NM_001515.3
ENST00000267205	NM_019034.2
ENST00000351677	NM_002834.3
ENST00000541814	NM_001185149.1
ENST00000261560	NM_025189.3
ENST00000261560	NM_001172671.1
ENST00000201586	NM_177973.1
ENST00000404991	NM_020144.4
ENST00000372429	NM_006676.7
ENST00000372429	NM_001110303.3
ENST00000316937	NM_018275.3
ENST00000323090	NM_004605.2
ENST00000368892	NM_001271088.1
ENST00000368892	NM_001271087.1
ENST00000368892	NM_005997.2
ENST00000156471	NM_014691.2
